Set,Run #1,Run #1,Run #1,Run #1
Angle (deg),Date and Time,Time (s),Light Intensity (% of scale max),Relative Intensity
,11/27/2018 02:42:45 pm,423.550,10.1,10.10
,11/27/2018 02:42:45 pm,423.600,10.1,10.12
,11/27/2018 02:42:45 pm,423.650,10.1,10.10
,11/27/2018 02:42:45 pm,423.700,10.1,10.11
,11/27/2018 02:42:45 pm,423.750,10.1,10.11
,11/27/2018 02:42:45 pm,423.800,10.1,10.11
,11/27/2018 02:42:45 pm,423.850,10.1,10.11
,11/27/2018 02:42:45 pm,423.900,10.1,10.11
,11/27/2018 02:42:45 pm,423.950,10.1,10.11
,11/27/2018 02:42:46 pm,424.000,10.1,10.11
,11/27/2018 02:42:46 pm,424.050,10.1,10.11
,11/27/2018 02:42:46 pm,424.100,10.1,10.11
,11/27/2018 02:42:46 pm,424.150,10.1,10.11
,11/27/2018 02:42:46 pm,424.200,10.1,10.11
,11/27/2018 02:42:46 pm,424.250,10.1,10.11
,11/27/2018 02:42:46 pm,424.300,10.1,10.10
,11/27/2018 02:42:46 pm,424.350,10.1,10.10
,11/27/2018 02:42:46 pm,424.400,10.1,10.10
,11/27/2018 02:42:46 pm,424.450,10.1,10.11
,11/27/2018 02:42:46 pm,424.500,10.1,10.10
,11/27/2018 02:42:46 pm,424.550,10.1,10.10
,11/27/2018 02:42:46 pm,424.600,10.1,10.11
,11/27/2018 02:42:46 pm,424.650,10.1,10.11
,11/27/2018 02:42:46 pm,424.700,10.1,10.11
,11/27/2018 02:42:46 pm,424.750,10.1,10.11
,11/27/2018 02:42:46 pm,424.800,10.1,10.11
,11/27/2018 02:42:46 pm,424.850,10.1,10.11
,11/27/2018 02:42:46 pm,424.900,10.1,10.11
,11/27/2018 02:42:46 pm,424.950,10.1,10.10
,11/27/2018 02:42:47 pm,425.000,10.1,10.11
,11/27/2018 02:42:47 pm,425.050,10.1,10.10
,11/27/2018 02:42:47 pm,425.100,10.1,10.10
,11/27/2018 02:42:47 pm,425.150,10.1,10.11
,11/27/2018 02:42:47 pm,425.200,10.1,10.11
,11/27/2018 02:42:47 pm,425.250,10.1,10.10
,11/27/2018 02:42:47 pm,425.300,10.1,10.11
,11/27/2018 02:42:47 pm,425.350,10.1,10.10
,11/27/2018 02:42:47 pm,425.400,10.1,10.11
,11/27/2018 02:42:47 pm,425.450,10.1,10.11
,11/27/2018 02:42:47 pm,425.500,10.1,10.11
,11/27/2018 02:42:47 pm,425.550,10.1,10.10
,11/27/2018 02:42:47 pm,425.600,10.1,10.10
,11/27/2018 02:42:47 pm,425.650,10.1,10.10
,11/27/2018 02:42:47 pm,425.700,10.1,10.11
,11/27/2018 02:42:47 pm,425.750,10.1,10.11
,11/27/2018 02:42:47 pm,425.800,10.1,10.10
,11/27/2018 02:42:47 pm,425.850,10.1,10.11
,11/27/2018 02:42:47 pm,425.900,10.1,10.10
,11/27/2018 02:42:47 pm,425.950,10.1,10.11
,11/27/2018 02:42:48 pm,426.000,10.1,10.11
,11/27/2018 02:42:48 pm,426.050,10.1,10.10
,11/27/2018 02:42:48 pm,426.100,10.1,10.10
,11/27/2018 02:42:48 pm,426.150,10.1,10.11
,11/27/2018 02:42:48 pm,426.200,10.1,10.11
,11/27/2018 02:42:48 pm,426.250,10.1,10.10
,11/27/2018 02:42:48 pm,426.300,10.1,10.11
,11/27/2018 02:42:48 pm,426.350,10.1,10.10
,11/27/2018 02:42:48 pm,426.400,10.1,10.11
,11/27/2018 02:42:48 pm,426.450,10.1,10.11
,11/27/2018 02:42:48 pm,426.500,10.1,10.11
,11/27/2018 02:42:48 pm,426.550,10.1,10.10
,11/27/2018 02:42:48 pm,426.600,10.1,10.10
,11/27/2018 02:42:48 pm,426.650,10.1,10.10
,11/27/2018 02:42:48 pm,426.700,10.1,10.10
,11/27/2018 02:42:48 pm,426.750,10.1,10.11
,11/27/2018 02:42:48 pm,426.800,10.1,10.10
,11/27/2018 02:42:48 pm,426.850,10.1,10.11
,11/27/2018 02:42:48 pm,426.900,10.1,10.10
,11/27/2018 02:42:48 pm,426.950,10.1,10.10
,11/27/2018 02:42:49 pm,427.000,10.1,10.11
,11/27/2018 02:42:49 pm,427.050,10.1,10.11
,11/27/2018 02:42:49 pm,427.100,10.1,10.10
,11/27/2018 02:42:49 pm,427.150,10.1,10.11
,11/27/2018 02:42:49 pm,427.200,10.1,10.11
,11/27/2018 02:42:49 pm,427.250,10.1,10.11
,11/27/2018 02:42:49 pm,427.300,10.1,10.11
,11/27/2018 02:42:49 pm,427.350,10.1,10.11
,11/27/2018 02:42:49 pm,427.400,10.1,10.11
,11/27/2018 02:42:49 pm,427.450,10.1,10.11
,11/27/2018 02:42:49 pm,427.500,10.1,10.11
,11/27/2018 02:42:49 pm,427.550,10.1,10.11
